topicIdx,short,conf,usercode,created,long,version,mode,key,wordNum,duration,randomImage_idx
12,Net Neutrality,4,7QNK6G6E,2015-03-05T15:01:29,The bill on net neutrality passing,4,wordcloud,6362806144204800,20,56,2
42,obituaries,5,IUK4EW5J,2015-03-05T16:28:13,descriptions of people who have died,4,word,6363337109536768,10,34,1
27,museum exhibit,3,28V279BL,2015-03-07T06:48:41,An internationally known museum features exhibits from past and present on subjects from modern fashion to ancient antiques.,4,topic-in-a-box,6363963906326528,20,108,3
37,Politics,4,0XRWPXQH,2015-03-05T20:59:44,An explanation of the latest politics,4,wordcloud,6364796324675584,5,15,1
22,Immediate family,4,NHEXVV3Y,2015-03-05T16:14:57,"Consisting of a mother, father, and possible children.",4,wordcloud,6366516995948544,5,24,5
2,media,1,9PAJ34ZM,2015-03-09T02:16:25,Reach millions of viewers on tv and radio. ,4,wordcloud,6367674758070272,5,33,5
2,media,4,TW4RQGO4,2015-03-05T15:15:02,"These are all subjects dealing with media, news outlets.",4,histogram,6367685763923968,10,23,2
21,GOVERNMENT NEWS,5,6W8WJ6UW,2015-03-05T17:52:28,INFORMATION REGARDING A PUBLIC ISSUE IN THE GOVERNMENT.,4,wordcloud,6367872595001344,10,67,2
39,The Environment,4,E3OQ8CT3,2015-03-05T00:57:45,The words all seem to be centered around energy sources and our environment as a whole. ,4,histogram,6368182369517568,10,55,2
44,Stage Performance Attendace,4,NM9S0CI6,2015-03-03T10:31:20,What people like to go watch the most,4,histogram,6369744663871488,5,39,2
42,Funeral.,4,456LYYCF,2015-03-03T06:15:42,The ceremony before burial of a person.,4,histogram,6369770702110720,20,28,1
9,Winter Olympics,3,V5XWMQSX,2015-03-09T01:32:12,Review of alpine events in recent Winter Olympics,4,histogram,6370553191464960,5,56,4
20,New Jersey,4,ZBPJGA53,2015-03-07T04:47:37,New Jersey and its relationship to Manhattan.,4,topic-in-a-box,6371705853313024,5,66,4
18,California leagues,2,Y6Y9NM4B,2015-03-03T12:23:18,"It is about coaches, contracts and leagues in California.",4,histogram,6374666964828160,10,54,3
35,business news,5,IYPT6330,2015-03-04T02:22:47,Analysis and descriptions of a variety of businesses.,4,word,6374898624626688,10,103,3
3,Religion,4,30J223HP,2015-03-03T07:28:24,A discussion of various religions.,4,wordcloud,6375306378084352,5,15,1
31, The wine and food at the restaurant were great.,3,FBW68PTN,2015-03-04T06:41:38,The wine and food at the restaurant were great.,4,word,6376934707560448,5,53,4
0,picnic,1,D0UZBUSX,2015-03-06T07:17:30,the concept is that of a picnic,4,word,6377277231202304,10,39,4
22,family,4,MWX67FKG,2015-03-07T05:11:15,describing individuals in a family setting,4,topic-in-a-box,6377639082196992,20,24,4
2,nice,3,5XN93F9T,2015-03-05T16:44:39,Sound is king.,4,wordcloud,6377939998343168,10,8,2
5,nightlife and travel,4,UOBH1LIM,2015-03-03T23:28:04,These words compose an article on a town involving night life and travel.,4,word,6378146693644288,20,41,3
33,LIFE,2,1EDZH5VP,2015-03-05T17:58:22,LIFE AND PEOPLE SITUATIONS IN THE WORLD WE LIVE IN,4,word,6378445999177728,5,45,4
29,Misinformation,4,J8QDQSZR,2015-03-08T13:45:31,"During the election campaign, an error was made that misnamed the vice president candidate.",4,topic-in-a-box,6380816821125120,20,168,5
28,Nuclear war,4,DGEDANLH,2015-03-05T14:52:34,The United States is trying to prevent a nuclear war with the world.,4,topic-in-a-box,6382388510720000,5,58,4
33,The People Like...,2,JR7EPI62,2015-03-03T07:58:29,"I think the concept is a survey over a span of years that shows what people like best, of two or more somethings.",4,histogram,6382666072981504,5,40,5
9,Sports,4,J0E36QGB,2015-03-05T21:27:54,This is about various winter mountain sports,4,wordcloud,6383703039148032,10,17,1
38,Tennis,5,4BJI5U2C,2015-03-04T08:56:49,The words represent the results of a tennis match.,4,topic-in-a-box,6384656253452288,5,28,4
18,Bay Area,5,66D306Q1,2015-03-07T04:41:41,Bay Area of California.,4,histogram,6385036358057984,5,28,4
35,Work,4,9FLM118S,2015-03-05T22:12:42,These all describe working for a company. ,4,histogram,6385266944114688,10,30,4
37,Politlical Parties,5,D09WG3MR,2015-03-05T14:57:41,Major parties of the US and different elected positions,4,word,6385464781045760,5,42,3
12,This is the site I picked on the internet web.,3,FBW68PTN,2015-03-04T06:41:38,This is the site I picked on the internet web.,4,word,6386520537694208,5,58,4
21,News report,4,6XSGJT7F,2015-03-03T07:12:43,The public has questions about a recent news report.,4,histogram,6387741113712640,10,57,5
39,Oil and Gas,4,1PZS2VCS,2015-03-05T19:30:28,Energy production when it comes to oil versus gas.,4,histogram,6388393680306176,20,30,4
17,Judiciary,4,81TJQOTO,2015-03-03T07:03:29,The legal system and the various people that make it up. ,4,histogram,6389432257085440,20,37,5
12,Technology Update,3,6GZT824V,2015-03-05T13:15:52,A unique online video on the internet and what makes it special.,4,wordcloud,6389612914147328,5,32,1
12,computer connection,4,XB2FBQ56,2015-03-05T18:13:33,This is how content is delivered.,4,topic-in-a-box,6389996239978496,10,17,1
4,New York,4,LIV4F0PR,2015-03-05T16:39:44,New York city features many theater and acting venues.,4,topic-in-a-box,6390970660683776,10,44,2
11,What People Like,3,MIEZW8UY,2015-03-03T06:36:43,How people feel about a general topic,4,topic-in-a-box,6391227284979712,20,32,2
38,Who won open ,4,Y6HIQT47,2015-03-05T20:19:38,Final score of the Austrailian Open ,4,wordcloud,6391255470702592,5,58,5
16,Family Income,3,200N6B0J,2015-03-05T16:23:32,This describes someone's work and family life.,4,wordcloud,6391851665850368,10,25,1
29,executive board,3,XSMB9KGX,2015-03-03T03:04:35,The head of an advertising company,4,topic-in-a-box,6392112316678144,20,47,5
48,offseason baseball news,4,LF6KSFVU,2015-03-05T04:32:56,It is a discussion of off season personnel moves in major league baseball.,4,wordcloud,6393110896574464,10,69,3
37,Political Parties,4,87OEHHLV,2015-03-04T14:47:13,The house senate change in political parties is expected to have an innfluence in the upcoming presidential race.,4,topic-in-a-box,6393547641061376,10,106,1
15,Art,3,51TRJWLD,2015-03-04T19:57:51,Different mediums and sectors of art.,4,histogram,6393707091722240,20,48,5
19,Book reviews,4,S5B1VGGN,2015-03-03T12:56:54,The set of articles are book reviews on various topics.,4,topic-in-a-box,6394740836663296,10,31,1
27,Multicultural museum.,3,OY1O3UWY,2015-03-05T21:54:30,Seems like a place of various backgrounds.,4,histogram,6395036115664896,20,39,3
25,Education,4,0CMBBBMP,2015-03-05T15:19:16,The concept present is education of students,4,topic-in-a-box,6397104679288832,10,23,1
38,tennis,4,BEBD6H07,2015-03-05T17:57:55,the results of a tennis open,4,histogram,6397990516293632,20,37,1
48,Baseball sport team,5,C74EN8Z4,2015-03-05T20:36:38,A sport article about the Yankees,4,word,6398521481625600,10,15,1
21,politics,3,S17AWUII,2015-03-05T16:53:01,political discussions,4,histogram,6398953125838848,20,29,5
46,arts center,4,QQL26AZN,2015-03-08T04:40:25,This is about the arts center.,4,word,6400995919659008,5,40,3
47,White house,3,1RO9MD63,2015-03-05T21:44:49,This is the white house,4,word,6401701368037376,10,26,1
19,books,3,6B754Z6W,2015-03-05T18:23:22,Historical biography review,4,wordcloud,6402870136012800,5,33,4
5,Tourism Review ,4,1FJL4PD5,2015-03-06T00:42:53,These articles were reviewing cities for tourism purposes.,4,histogram,6403056967090176,20,30,2
6,American military,4,DEJKBGVE,2015-03-03T03:26:47,President Bush's military plan in Iraq.,4,topic-in-a-box,6404929035960320,20,139,3
8,Wealth,4,YPZY08D4,2015-03-05T21:33:06,The increase of a companies wealth.,4,wordcloud,6406890225401856,10,37,3
3,Religion,4,R4P6NUA9,2015-03-03T07:00:31,Christianity and Jewish religions and various aspects of them. ,4,histogram,6406965118894080,20,40,1
25,Higher education ,4,96Q22GBT,2015-03-04T15:27:15,"Various types of higher education, such as university, college, programs, and so forth.",4,word,6407196778692608,10,130,1
11,Facebook,4,HU5GMODW,2015-03-06T07:25:42,Things that are done on Facebook.,4,word,6410298818822144,10,30,1
20,New jeresey mayor,4,IXFKH6HO,2015-03-03T13:27:49,Chris Christie did something.,4,histogram,6412119079649280,20,24,3
26,Music,4,827IEQAX,2015-03-08T06:57:32,These describe different types of music.,4,wordcloud,6412147265372160,20,42,4
2,media,4,7SVW7JI0,2015-03-06T15:41:10,Different things associated with the media,4,topic-in-a-box,6412386709798912,5,28,1
26,Music Review,3,E4KJEX2P,2015-03-05T18:29:51,Review of a new album by a popular local artist,4,histogram,6412461603291136,5,26,3
35,Corporate companies,1,PLVEC1VC,2015-03-06T00:43:18,Executive chief of a buisness,4,topic-in-a-box,6412823454285824,5,74,1
9,Sports,4,M3M4X6C0,2015-03-05T15:10:35,The article is about a national sports competition ,4,histogram,6413124370432000,10,39,1
47,federal system,3,DE7R65PM,2015-03-03T08:25:27,These are parts of Congress,4,wordcloud,6413331065733120,20,16,5
44,Live Theater,5,H90KQUGE,2015-03-05T16:22:52,Articles about a variety of different types of live theater performances.,4,histogram,6413630371266560,20,37,4
42,death of a loved one,5,2WP3JVFL,2015-03-04T19:59:32,funeral service or memorial for loved one,4,wordcloud,6415341110427648,20,22,2
12,Internet,3,VX73TTTF,2015-03-04T08:34:17,A website is part of using the internet.,4,topic-in-a-box,6415392113164288,5,23,1
48,Baseball,3,ITNKET4N,2015-03-06T00:22:26,Contracts negoation,4,topic-in-a-box,6416001193213952,10,24,4
26,New album,4,1BV7G3RL,2015-03-05T16:49:32,It is about a new album published by a band.,4,histogram,6416740464459776,5,56,3
33,what people like,1,ZO8ADB32,2015-03-07T03:04:19,People say these years are better,4,histogram,6417358939750400,5,78,4
43,family,3,J9XOZHHE,2015-03-03T02:49:01,These words have to do with families.,4,word,6417850445070336,10,19,5
3,religion,4,RB4NVCRM,2015-03-09T02:09:28,A church is for Jewish and Christian people.,4,wordcloud,6418003184844800,5,101,4
49,Foreign Affairs,4,E3OQ8CT3,2015-03-05T00:57:45,Words describing other countries than the US and their transportation systems.,4,histogram,6418500595744768,10,41,2
26,jazz music,4,8XKRTVIK,2015-03-05T17:57:25,Broad discussions of jazz music and related things.,4,histogram,6418887411236864,5,61,2
16,Working from home,3,JDR0QJFU,2015-03-06T02:14:36,Telecommuting provides a year-round job and the flexibility to work from home.,4,topic-in-a-box,6420220730146816,5,69,2
40,Local Sports,4,ANCV08H5,2015-03-05T18:59:13,What happened last night in sports.,4,histogram,6420451316203520,20,29,4
2,News,2,1VANS8QM,2015-03-09T02:59:06,Media reporters rating daily news,4,topic-in-a-box,6420742837108736,20,108,1
20,city,3,UQ7NQT8P,2015-03-03T03:54:27,it is about the political roles and official on the east coast,4,topic-in-a-box,6420958927650816,20,57,4
39,US Energy Dependance,4,6O8K20EG,2015-03-05T16:47:37,The US needs a lot of oil and energy for us to maintain our standard of living.,4,word,6423578052395008,5,31,2
29,Walmart Stores Misstated,2,FV2ZDV3G,2015-03-05T19:20:29,Walmart stores misstated their earnings by 5 cents when reffered back to last quarter's earnings form.,4,wordcloud,6423759783198720,5,38,1
15,art film museum,5,XE7SSCPV,2015-03-05T16:45:32,This concept is of an art film festival in a museum.,4,wordcloud,6425180612067328,20,43,4
29,Incorrect advertising,3,2UX7UQO9,2015-03-03T23:14:33,A store(s) advertising campaign had incorrect pricing.,4,word,6425815193485312,10,79,2
35,Business administration.,4,MXH10AOU,2015-03-05T17:25:00,Each company has a hierarchy of leadership.,4,histogram,6426439842791424,5,44,5
2,Media,5,K2MGSVGI,2015-03-04T07:32:27,I think these are words to describe media.,4,word,6428295268663296,10,20,2
41,iraq,4,MTM9M50O,2015-03-03T13:19:58,saddam hussein's dimise,4,word,6428732013150208,10,28,1
6,US and Iraq,4,UHOHNVQW,2015-03-04T01:17:53,Article about US relationship with Iraq,4,word,6428891463811072,5,70,3
31,Food Wine Critique,4,6GZT824V,2015-03-05T13:15:52,A critique of a restaurant with good food and wine.,4,wordcloud,6429538930130944,5,31,1
9,U.S. Winter Sports,2,E15R85WK,2015-03-03T07:28:32,Winter Sports in the United States in the mountains and beyond.,4,topic-in-a-box,6429925208752128,10,34,4
46,ART,4,1EDZH5VP,2015-03-05T17:58:22,ART AND MUSEUM INFORMATION AROUND THE CITY ,4,word,6430220487753728,5,41,4
44,American Ballet performances.,5,F7303FXD,2015-03-08T12:45:35,The words describe a night performance at the American Ballet Theater.,4,topic-in-a-box,6430716556476416,20,186,1
15,The art of movie making,5,LWS362QM,2015-03-05T00:14:45,"There are many types of artists, those who, display their work in the museum and the other ones are those who make films of talent.",4,topic-in-a-box,6431731779371008,10,129,1
0,health,3,IUK4EW5J,2015-03-05T16:28:13,an article about what is healthy and what is not,4,word,6433174888382464,10,19,1
42,obituary,4,2CDPSSHI,2015-03-05T17:59:19,Obituaries. The words are likely from the obituaries section of a newspaper.,4,wordcloud,6433705853714432,10,35,3
28,Nuclear War,4,BZ7ZSUVG,2015-03-05T15:02:43,The United States and the war internationally.,4,word,6434137497927680,5,33,5
1,Healthcare and government,4,E9S9C9A4,2015-03-09T05:31:57,It's now a law that you have to have health insurance.,4,topic-in-a-box,6434514918178816,10,52,2
29,Misleading Advertisements,3,Y83YW58D,2015-03-05T18:13:21,Advertising for stores is being scrutinized for incorrectly stating their attributes. ,4,wordcloud,6436180291747840,20,127,4
32,obituary,3,JNY2YTSA,2015-03-05T17:39:12,"Writer Martin, best-selling author with his wife for years, has died.",4,word,6436885740126208,5,71,2
36,Community,4,ERAXPQ3O,2015-03-05T14:57:47,This is a description of a town that is trying to build a cohesive community.,4,topic-in-a-box,6437623400759296,10,26,3
29,retract,3,0GM4089O,2015-03-05T20:35:03,retracting a previous article or statement,4,histogram,6438241339179008,5,826,4
40,basketball,2,90I4GQFU,2015-03-03T08:23:46,Basketball game in nyc,4,wordcloud,6438958867152896,20,14,5
21,media,5,KGQGK6YI,2015-03-04T04:42:48,interviews and information for the public,4,word,6440113408049152,20,17,1
29,Ads Section ,4,SW1R887L,2015-03-03T09:11:26,Looks like things you would see in ads section ,4,wordcloud,6440139446288384,20,45,1
10,flight security,4,UHU40CAY,2015-03-03T11:29:08,Flight security for passengers flying to the caribbean.,4,histogram,6441964270518272,20,65,2
5,Night life,4,LNWS6WPW,2015-03-04T21:01:19,"Cities often have downtown's with bars, restaurants, parts, and hotels. ",4,topic-in-a-box,6445035709005824,20,57,1
4,New York,5,2NVOQXQW,2015-03-04T21:23:48,The biggest city with the most diverse interest.,4,word,6445267368804352,20,33,1
12,Technology,4,OEATX8H5,2015-03-03T14:21:13,These words describe the internet and computers.,4,topic-in-a-box,6445675122262016,10,55,4
20,Roads,1,SLQH0LCP,2015-03-03T07:25:01,Traffic between NYC and New Jersey.,4,histogram,6445887454707712,5,52,1
25,University Entry,4,BTARF5VU,2015-03-08T04:42:09,How high school students get into and deal with university. ,4,histogram,6447645975379968,20,54,1
18,California league contracts,2,64RW0M42,2015-03-05T18:19:30,rhp negotiates contracts in san francisco and los angeles,4,wordcloud,6448308742520832,10,55,4
36,City Building,3,6H5MYHAE,2015-03-05T21:37:53,This is talking about a new building in a city,4,histogram,6448814743355392,5,29,3
12,software ,4,1L9KZI8S,2015-03-03T07:26:13,how a company's software can interart with the internet to do multiple tasks,4,word,6449323965415424,10,46,2
26,I loved the band and the songs were good music. ,3,FBW68PTN,2015-03-04T06:41:38,I loved the band and the songs were good music.,4,word,6449871036874752,5,60,4
8,Stock Market,4,D09WG3MR,2015-03-05T14:57:41,The stock martkek could reach a billion dollars soon,4,word,6451298039758848,5,33,3
40,Team wins game,4,DGEDANLH,2015-03-05T14:52:34,"The basketball team scored more points than their opponent, winning the game.",4,topic-in-a-box,6453772477792256,5,30,4
0,Fish oil burns,4,G20ZNL8X,2015-03-07T16:32:19,One must be careful in frying fish in oil that can easily get too hot.,4,topic-in-a-box,6454071783325696,5,34,1
30,Iraqi Military,3,47U7T4B4,2015-03-05T15:03:31,American military assists iraqi military ,4,topic-in-a-box,6454477926170624,5,116,3
7,?  real estate,2,7SVW7JI0,2015-03-06T15:41:10,Different concepts in the real estate business?,4,topic-in-a-box,6455635688292352,5,67,1
27,clothing review,4,0QHM0WV1,2015-03-05T16:02:48,describing new styles ,4,histogram,6455833525223424,5,108,3
20,New York,3,M86NETCP,2015-03-04T04:33:58,is a state ,4,word,6456143299739648,20,31,2
17,federal court judge,3,8QPJD6ZQ,2015-03-05T18:33:11,Judge at a federal court case.,4,histogram,6456367174909952,5,35,1
30,War on Iraq,4,LBMODTT1,2015-03-05T15:10:59,The article is about US involvement in the war on Iraq.,4,histogram,6456442068402176,10,23,3
12,contents of internet,4,R8WV5TQC,2015-03-05T16:45:07,all of the many things you can do online,4,histogram,6456803919396864,5,40,5
9,Olympics,3,5P09WQXU,2015-03-03T13:46:39,A worldwide sports competition takes place.,4,word,6458109857890304,10,52,1
8,Stock's performance,5,BFRMJM2W,2015-03-06T04:08:37,these words can be used to describe a stock's performance over the years,4,histogram,6458762424483840,5,34,1
38,williams,3,03AO93Q7,2015-03-03T07:21:20,the year williams won first or second for a prize ,4,word,6459321575538688,10,57,3
28,International Relations ,3,NF3DGS0R,2015-03-03T03:57:45,International,4,wordcloud,6459372578275328,10,58,3
11,Soliciting opinions,3,A2VQ4L9M,2015-03-05T16:15:33,They'd like to know a little about what people think.,4,word,6459981658324992,5,33,2
43,family ,3,6MKCH3N2,2015-03-05T23:09:20,people all ages ,4,word,6460364984156160,10,64,4
32,Novel,4,VVP758PY,2015-03-03T05:09:57,Fiction novel,4,topic-in-a-box,6461022382587904,20,19,1
14,Medical Breakthrough,4,EO642WT2,2015-03-03T11:39:58,A study showing how new drugs treat cancer or another disease.,4,word,6461596029157376,10,32,4
44,dance,4,I4QWA3HB,2015-03-05T18:13:06,these are forms of dance,4,topic-in-a-box,6462220410028032,5,8,1
31,Dining experiences,4,T6EN3GJC,2015-03-03T09:00:16,What people say when they go out to a restaurant. ,4,wordcloud,6463469977075712,5,37,1
11,People are good,4,PL5AUVUY,2015-03-05T15:30:59,People think it is good to be kind or a long time.,4,word,6464431781314560,20,38,3
2,fox,3,HZRNU7IN,2015-03-05T17:52:37,This is an article discussing Fox's media ventures.,4,word,6464723302219776,20,36,2
13,Murder Investigation,4,B2MP0FRU,2015-03-07T02:09:40,"Officers investigated a recent attempted murder, charging several men.",4,histogram,6465404859842560,10,75,1
4,Events,3,6H5MYHAE,2015-03-05T21:37:53,This is talking about an event occuring sometime tomorrow,4,histogram,6466623019941888,5,22,3
43,Sex education.,5,F7303FXD,2015-03-08T12:45:35,This article concerns sex education in schools.,4,topic-in-a-box,6466951048069120,20,109,1
45,ford cars auto,4,IJLGOYWI,2015-03-05T20:45:09,"Discussing the auto industry, specifically Ford.",4,wordcloud,6468359260471296,5,17,2
23,death,3,DIVDHG6O,2015-03-06T03:40:18,Death of someone influential,4,topic-in-a-box,6468890225803264,10,40,1
26,Jazz/Rock music,3,BI0R04SY,2015-03-05T20:25:41,Musicians and bands in the rock and jazz genres.,4,topic-in-a-box,6469321870016512,10,40,2
0,cooking fish,4,ZXU3ML9M,2015-03-05T16:04:24,"When cooking fish, first add oil and heat until smoking.",4,wordcloud,6470661899812864,5,53,4
21,Public opinions,3,GOTDL79X,2015-03-03T04:38:41,Public opinions are not always news or focused on the issues,4,word,6470968453103616,5,46,5
0,seafood restaurant,2,GH19ISEG,2015-03-06T17:10:28,A dockside restaurant that gets fresh caught fish from cigarette smoking dock workers.,4,topic-in-a-box,6472070112215040,20,156,5
8,Business profit,3,KIXXAWV9,2015-03-05T18:01:39,Marketing strategy to get the most profits,4,histogram,6472807772848128,20,117,3
1,Government's role,5,7RDFKZUI,2015-03-06T04:15:23,these words are used to descirbe government's role as it relates to health insurance,4,wordcloud,6473238880190464,10,33,5
27,Hindu Influential Designs,4,CHVK4M94,2015-03-08T13:09:30,The article is showcasing a house for sale that is inspired by the Indian architecture.,4,topic-in-a-box,6473425711267840,5,82,4
10,Travel,4,ZZ3OQCDF,2015-03-09T03:05:11,Taking trips by plane is a good way to travel.,4,topic-in-a-box,6475403543707648,20,116,5
1,State Healthcare Insurance,4,0S798TA9,2015-03-05T20:23:17,Governor Eliot Spitzer's take on the state's Healthcare Insurance,4,topic-in-a-box,6476106307731456,10,114,4
39,energy and environment,3,5NVQVQ8J,2015-03-05T17:33:42,Overview of global energy needs in today's environment and the best way to meet them,4,wordcloud,6477258969579520,20,81,5
1,"healthcare, state, magement",4,2TSOLRRT,2015-03-03T10:57:18,A set of articles discussing the management of state funded healthcare,4,word,6477565522870272,20,36,2
49,Transportation,3,PN77AEO3,2015-03-09T02:21:14,Transportation systems in China,4,topic-in-a-box,6478598999375872,20,24,5
11,Social Interations,4,SX5Y2ZUV,2015-03-06T13:04:28,The concept is attributing to people and social behavior,4,wordcloud,6479817159475200,5,39,5
19,reading importance,3,T0FKJFD2,2015-03-05T18:10:46,library,4,word,6480667562999808,5,17,3
26,Pop Concert Review,3,1FJL4PD5,2015-03-06T00:42:53,These articles were about a musician and his different styles of music. ,4,histogram,6481553400004608,20,91,2
0,fish frying recipe,3,4D0YJD1V,2015-03-08T04:39:54,These words are about frying fish.,4,word,6482084365336576,5,56,2
6,Bush in Iraq,4,DHA28FLO,2015-03-06T03:41:28,"The bush administration had involvements in the war in Iraq,",4,topic-in-a-box,6482516009549824,20,78,2
11,Talking,3,8BI3KP4V,2015-03-05T20:46:38,Discussing ideas with one or more persons.,4,word,6482755453976576,10,48,3
27,"fashion, art",4,RGQUKHJI,2015-03-05T13:16:25,Fashion is one of the most recognizable form of art out there. ,4,histogram,6483999115444224,10,45,4
27,hippies,3,KGQGK6YI,2015-03-04T04:42:48,Peace and love movement,4,word,6484498136956928,20,17,1
24,Superbowl,4,M0UELV4Z,2015-03-03T13:21:21,The patriots won the super bowl this year,4,topic-in-a-box,6485709854605312,10,45,4
4,busy city life,4,BIMBMQBP,2015-03-03T09:08:57,These are words you would expect to hear in New York ,4,histogram,6485760857341952,10,45,4
4,NYC theatre,5,1OI9VJ20,2015-03-04T04:44:04,A theater show will be performed in NYC tomorrow at a certain address.,4,word,6486189280329728,10,54,1
41,Terrorism,3,HC8RXI0I,2015-03-05T17:50:24,Saddam Hussein was executed because of his crimes,4,topic-in-a-box,6486369937391616,10,60,4
22,Family Story,4,PRTHHSCO,2015-03-05T13:12:46,The story of a man and a woman and their children.,4,wordcloud,6487109208637440,10,21,1
40,Team Basketball Game,4,HT7XQPRS,2015-03-03T08:24:48,An article about the player who scored the most points for his team in the recent local basketball games.,4,word,6487410661654528,5,125,1
45,ford cars,3,QELMY38C,2015-03-05T21:17:57,This would seem to be about Ford automobiles.,4,wordcloud,6487727683928064,5,38,5
20,New York,4,8J70BSFP,2015-03-04T04:39:07,busy city,4,word,6487984308224000,20,17,1
2,TV ratings,4,7ZUJCSIT,2015-03-08T04:41:30,News reporting how many viewers some tv series had.,4,histogram,6488012493946880,10,136,1
42,Favorite beloved wives,2,0RH3E8NF,2015-03-05T20:33:04,The deaths of famous and beloved wives,4,topic-in-a-box,6488608689094656,5,41,2
41,islamic terrorism,4,PFNPYC5C,2015-03-04T02:55:49,Islamic terrorism comprises terrorist acts with Islamic and Islamist motivations.,4,word,6489858256142336,10,138,2
22,Family,5,41W7CE6D,2015-03-05T18:06:34,All the words have to do with family.,4,word,6490589474324480,20,38,4
35,Financial companies,4,U22H7ZFM,2015-03-05T16:42:11,Large financial companies investing a lot of money.,4,topic-in-a-box,6490820060381184,20,32,5
2,telecommunication,3,6P92YUCP,2015-03-05T04:48:28,a medium used for entertainment,4,wordcloud,6491497859907584,10,131,3
39,energy supplement,3,WLZ1Z5WG,2015-03-03T22:07:40,The words may be talking about cost of heating over winter for the needy and a program to help with costs.,4,word,6492916004421632,5,101,3
35,Coperate ,4,U0KFUZCJ,2015-03-05T13:10:00,Discussed corporations ,4,word,6493946796572672,5,36,1
4,street,4,5XN93F9T,2015-03-05T16:44:39,street life.,4,wordcloud,6494128527376384,10,7,2
0,cooking fish,4,44ICR8OD,2015-03-05T03:20:36,Articles describing how to cook fish.,4,topic-in-a-box,6494926049116160,5,46,3
32,obituaries,4,3SU6L9UU,2015-03-05T13:06:03,terms in obituaries,4,word,6495549356244992,20,14,2
36,City Project,4,HSX56ZVE,2015-03-03T07:10:15,Talking about some new city project.,4,wordcloud,6496183937662976,10,55,4
13,Police killing,3,P3FGFCUV,2015-03-05T15:05:45,Police killed another innocent man.,4,topic-in-a-box,6496808586969088,10,39,5
31,food terms,3,W7JPLFG3,2015-03-03T06:50:15,List of things you would associate with food,4,topic-in-a-box,6499100757327872,5,22,5
42,Death,2,AGIKXAD4,2015-03-03T07:00:33,Someone died and there is a funeral,4,word,6499260207988736,20,30,1
1,State government,3,W9MFY8TQ,2015-03-05T16:02:31,Words describing state government?,4,topic-in-a-box,6500589231931392,10,72,3
47,Government,4,X13QUNZT,2015-03-05T21:51:23,These are issues our government deals with.,4,wordcloud,6501085300654080,20,22,2
10,Air travel,4,YBTJF7IC,2015-03-06T12:53:49,This article deals with air travel,4,histogram,6501591301488640,10,13,4
9,winter,5,52NE678P,2015-03-05T13:02:55,These are elements of winter.,4,topic-in-a-box,6501807392030720,5,19,2
21,public issues,4,FTXVLT8I,2015-03-05T13:40:27,looking at two different sides of a public issue,4,wordcloud,6503543632560128,10,22,1
41,International politics,4,F5LFE2N9,2015-03-05T15:54:35,Mideast political news,4,histogram,6504074597892096,20,32,3
24,Coaches and Football,4,4IY3MCF8,2015-03-06T14:52:31,"This article is about Game Bowls and seasons played in the bowl, and the Coaches.",4,topic-in-a-box,6504701394681856,5,98,2
37,Presidential Election,3,Y83YW58D,2015-03-05T18:13:21,Republicans and democrats are forming committees to gear up for a presidential campaign. ,4,wordcloud,6505533813030912,20,79,4
42,death,4,4USV3EMZ,2015-03-05T01:33:57,Article describing the life and death of a known person,4,word,6505811375292416,20,36,2
35,Economy,3,Q6KB2SW3,2015-03-05T15:57:56,Wall street has it good,4,topic-in-a-box,6506549035925504,10,20,1
16,Unemployed students,4,ZQ0EBHPD,2015-03-09T01:45:48,This article is about unemployed students who are not able to find work moving back home to live.  ,4,wordcloud,6508412246425600,10,62,1
27,Indian fashion collection,2,LBNAPY0V,2015-03-05T13:18:40,A well-liked fashion collection inspired by Indian designs.,4,topic-in-a-box,6508423252279296,5,46,3
35,Business Executive,4,G2DR69AC,2015-03-05T17:22:57,A CEO is the leader of a company and makes decisions about the company.,4,wordcloud,6508610083356672,10,43,2
25,"Students, Graduates, Academics",4,AOZ8CI4S,2015-03-04T18:47:07,"The correlations between students and parents in regards to education, and whether state public schools pay a part in what University children attend. ",4,word,6508919857872896,20,125,4
48,Baseball,2,TGJUXDFS,2015-03-03T08:40:51,Baseball is for millionaires. ,4,wordcloud,6510482152226816,10,33,3
9,Winter Olympic Games,3,Y0325EQB,2015-03-03T03:07:59,"The winter olympics games are underway and include sports such as skiing, skating, as well as golfing.",4,topic-in-a-box,6510508190466048,20,74,3
0,Import of goods,2,BTARF5VU,2015-03-08T04:42:09,Importing goods at a marine port. ,4,histogram,6511290679820288,20,110,1
39,Energy Conservation,4,3F94G7NS,2015-03-06T15:10:35,We needto examine the neediest of varying energy sources.,4,wordcloud,6512443341668352,5,94,4
15,Fine Arts,4,BD8J5THC,2015-03-03T07:56:03,This concept is about the fine arts inside of a museum,4,wordcloud,6512518235160576,5,25,4
17,federal court case,3,PZFO5CA6,2015-03-03T09:53:31,judge in a federal court case,4,topic-in-a-box,6515404453183488,5,24,1
21,news coverage,3,Z2AYJ412,2015-03-03T13:28:51,This concept is some meta-coverage of how the public perceive something (?) and how the media are covering it.,4,topic-in-a-box,6515636112982016,10,67,3
7,place in house,4,8N3NQRBZ,2015-03-07T23:45:03,they are different parts of as house,4,topic-in-a-box,6515851935088640,20,23,2
